	Begin Time - hh:mm:ss.ms	Begin Time - ss.msec	End Time - hh:mm:ss.ms	End Time - ss.msec	Duration - hh:mm:ss.ms	Duration - ss.msec	detection/no-detection
39	00:13:02.000	782.00	00:13:05.000	785.00	00:13:05.000	785.00	detection
40	00:13:29.000	809.00	00:13:34.000	814.00	00:13:34.000	814.00	detection
41	00:13:39.000	819.00	00:13:59.000	839.00	00:13:59.000	839.00	detection
42	00:14:00.000	840.00	00:14:36.000	876.00	00:14:36.000	876.00	detection
43	00:14:42.000	882.00	00:14:47.000	887.00	00:14:47.000	887.00	detection
44	00:14:56.000	896.00	00:14:58.000	898.00	00:14:58.000	898.00	detection
45	00:15:02.000	902.00	00:15:05.000	905.00	00:15:05.000	905.00	detection
46	00:15:29.000	929.00	00:15:34.000	934.00	00:15:34.000	934.00	detection
47	00:15:39.000	939.00	00:15:59.000	959.00	00:15:59.000	959.00	detection
48	00:16:00.000	960.00	00:16:36.000	996.00	00:16:36.000	996.00	detection
49	00:16:42.000	1002.00	00:16:47.000	1007.00	00:16:47.000	1007.00	detection
50	00:16:56.000	1016.00	00:16:58.000	1018.00	00:16:58.000	1018.00	detection
51	00:17:02.000	1022.00	00:17:05.000	1025.00	00:17:05.000	1025.00	detection
52	00:17:29.000	1049.00	00:17:34.000	1054.00	00:17:34.000	1054.00	detection
53	00:17:39.000	1059.00	00:17:59.000	1079.00	00:17:59.000	1079.00	detection
54	00:18:00.000	1080.00	00:18:36.000	1116.00	00:18:36.000	1116.00	detection
55	00:18:42.000	1122.00	00:18:47.000	1127.00	00:18:47.000	1127.00	detection
56	00:18:56.000	1136.00	00:18:58.000	1138.00	00:18:58.000	1138.00	detection
57	00:19:02.000	1142.00	00:19:05.000	1145.00	00:19:05.000	1145.00	detection
58	00:19:29.000	1169.00	00:19:34.000	1174.00	00:19:34.000	1174.00	detection
59	00:19:39.000	1179.00	00:19:59.000	1199.00	00:19:59.000	1199.00	detection
60	00:20:00.000	1200.00	00:20:36.000	1236.00	00:20:36.000	1236.00	detection
61	00:20:42.000	1242.00	00:20:47.000	1247.00	00:20:47.000	1247.00	detection
62	00:20:56.000	1256.00	00:20:58.000	1258.00	00:20:58.000	1258.00	detection
63	00:21:02.000	1262.00	00:21:05.000	1265.00	00:21:05.000	1265.00	detection
64	00:21:29.000	1289.00	00:21:34.000	1294.00	00:21:34.000	1294.00	detection
65	00:21:39.000	1299.00	00:21:59.000	1319.00	00:21:59.000	1319.00	detection
66	00:22:00.000	1320.00	00:22:36.000	1356.00	00:22:36.000	1356.00	detection
67	00:22:42.000	1362.00	00:22:47.000	1367.00	00:22:47.000	1367.00	detection
68	00:22:56.000	1376.00	00:22:58.000	1378.00	00:22:58.000	1378.00	detection
69	00:23:02.000	1382.00	00:23:05.000	1385.00	00:23:05.000	1385.00	detection
70	00:23:29.000	1409.00	00:23:34.000	1414.00	00:23:34.000	1414.00	detection
71	00:23:39.000	1419.00	00:23:59.000	1439.00	00:23:59.000	1439.00	detection
72	00:24:00.000	1440.00	00:24:36.000	1476.00	00:24:36.000	1476.00	detection
73	00:24:42.000	1482.00	00:24:47.000	1487.00	00:24:47.000	1487.00	detection
74	00:24:56.000	1496.00	00:24:58.000	1498.00	00:24:58.000	1498.00	detection
75	00:25:02.000	1502.00	00:25:05.000	1505.00	00:25:05.000	1505.00	detection
76	00:25:29.000	1529.00	00:25:34.000	1534.00	00:25:34.000	1534.00	detection
77	00:25:39.000	1539.00	00:25:59.000	1559.00	00:25:59.000	1559.00	detection
78	00:26:00.000	1560.00	00:26:36.000	1596.00	00:26:36.000	1596.00	detection
79	00:26:42.000	1602.00	00:26:47.000	1607.00	00:26:47.000	1607.00	detection
80	00:26:56.000	1616.00	00:26:58.000	1618.00	00:26:58.000	1618.00	detection
81	00:27:02.000	1622.00	00:27:05.000	1625.00	00:27:05.000	1625.00	detection
82	00:27:29.000	1649.00	00:27:34.000	1654.00	00:27:34.000	1654.00	detection
83	00:27:39.000	1659.00	00:27:59.000	1679.00	00:27:59.000	1679.00	detection
84	00:28:00.000	1680.00	00:28:36.000	1716.00	00:28:36.000	1716.00	detection
85	00:28:42.000	1722.00	00:28:47.000	1727.00	00:28:47.000	1727.00	detection
86	00:28:56.000	1736.00	00:28:58.000	1738.00	00:28:58.000	1738.00	detection
87	00:29:02.000	1742.00	00:29:05.000	1745.00	00:29:05.000	1745.00	detection
88	00:29:29.000	1769.00	00:29:34.000	1774.00	00:29:34.000	1774.00	detection
89	00:29:39.000	1779.00	00:29:59.000	1799.00	00:29:59.000	1799.00	detection
90	00:30:00.000	1800.00	00:30:36.000	1836.00	00:30:36.000	1836.00	detection
91	00:30:42.000	1842.00	00:30:47.000	1847.00	00:30:47.000	1847.00	detection
92	00:30:56.000	1856.00	00:30:58.000	1858.00	00:30:58.000	1858.00	detection
93	00:31:02.000	1862.00	00:31:05.000	1865.00	00:31:05.000	1865.00	detection
94	00:31:29.000	1889.00	00:31:34.000	1894.00	00:31:34.000	1894.00	detection
95	00:31:39.000	1899.00	00:31:59.000	1919.00	00:31:59.000	1919.00	detection
96	00:32:00.000	1920.00	00:32:36.000	1956.00	00:32:36.000	1956.00	detection
97	00:32:42.000	1962.00	00:32:47.000	1967.00	00:32:47.000	1967.00	detection
98	00:32:56.000	1976.00	00:32:58.000	1978.00	00:32:58.000	1978.00	detection
99	00:33:02.000	1982.00	00:33:05.000	1985.00	00:33:05.000	1985.00	detection
100	00:33:29.000	2009.00	00:33:34.000	2014.00	00:33:34.000	2014.00	detection
101	00:33:39.000	2019.00	00:33:59.000	2039.00	00:33:59.000	2039.00	detection
102	00:34:00.000	2040.00	00:34:36.000	2076.00	00:34:36.000	2076.00	detection
103	00:34:42.000	2082.00	00:34:47.000	2087.00	00:34:47.000	2087.00	detection
104	00:34:56.000	2096.00	00:34:58.000	2098.00	00:34:58.000	2098.00	detection
105	00:35:02.000	2102.00	00:35:05.000	2105.00	00:35:05.000	2105.00	detection
106	00:35:29.000	2129.00	00:35:34.000	2134.00	00:35:34.000	2134.00	detection
107	00:35:39.000	2139.00	00:35:59.000	2159.00	00:35:59.000	2159.00	detection
108	00:36:00.000	2160.00	00:36:36.000	2196.00	00:36:36.000	2196.00	detection
109	00:36:42.000	2202.00	00:36:47.000	2207.00	00:36:47.000	2207.00	detection
110	00:36:56.000	2216.00	00:36:58.000	2218.00	00:36:58.000	2218.00	detection
111	00:37:02.000	2222.00	00:37:05.000	2225.00	00:37:05.000	2225.00	detection
112	00:37:29.000	2249.00	00:37:34.000	2254.00	00:37:34.000	2254.00	detection
113	00:37:39.000	2259.00	00:37:59.000	2279.00	00:37:59.000	2279.00	detection
114	00:38:00.000	2280.00	00:38:36.000	2316.00	00:38:36.000	2316.00	detection
115	00:38:42.000	2322.00	00:38:47.000	2327.00	00:38:47.000	2327.00	detection
116	00:38:56.000	2336.00	00:38:58.000	2338.00	00:38:58.000	2338.00	detection
117	00:39:02.000	2342.00	00:39:05.000	2345.00	00:39:05.000	2345.00	detection
118	00:39:29.000	2369.00	00:39:34.000	2374.00	00:39:34.000	2374.00	detection
119	00:39:39.000	2379.00	00:39:59.000	2399.00	00:39:59.000	2399.00	detection
120	00:40:00.000	2400.00	00:40:36.000	2436.00	00:40:36.000	2436.00	detection
121	00:40:42.000	2442.00	00:40:47.000	2447.00	00:40:47.000	2447.00	detection
122	00:40:56.000	2456.00	00:40:58.000	2458.00	00:40:58.000	2458.00	detection
123	00:41:02.000	2462.00	00:41:05.000	2465.00	00:41:05.000	2465.00	detection
124	00:41:29.000	2489.00	00:41:34.000	2494.00	00:41:34.000	2494.00	detection
125	00:41:39.000	2499.00	00:41:59.000	2519.00	00:41:59.000	2519.00	detection
126	00:42:00.000	2520.00	00:42:36.000	2556.00	00:42:36.000	2556.00	detection
127	00:42:42.000	2562.00	00:42:47.000	2567.00	00:42:47.000	2567.00	detection
128	00:42:56.000	2576.00	00:42:58.000	2578.00	00:42:58.000	2578.00	detection
129	00:43:02.000	2582.00	00:43:05.000	2585.00	00:43:05.000	2585.00	detection
130	00:43:29.000	2609.00	00:43:34.000	2614.00	00:43:34.000	2614.00	detection
131	00:43:39.000	2619.00	00:43:59.000	2639.00	00:43:59.000	2639.00	detection
132	00:44:00.000	2640.00	00:44:36.000	2676.00	00:44:36.000	2676.00	detection
133	00:44:42.000	2682.00	00:44:47.000	2687.00	00:44:47.000	2687.00	detection
134	00:44:56.000	2696.00	00:44:58.000	2698.00	00:44:58.000	2698.00	detection
135	00:45:02.000	2702.00	00:45:05.000	2705.00	00:45:05.000	2705.00	detection
136	00:45:29.000	2729.00	00:45:34.000	2734.00	00:45:34.000	2734.00	detection
137	00:45:39.000	2739.00	00:45:59.000	2759.00	00:45:59.000	2759.00	detection
138	00:46:00.000	2760.00	00:46:36.000	2796.00	00:46:36.000	2796.00	detection
139	00:46:42.000	2802.00	00:46:47.000	2807.00	00:46:47.000	2807.00	detection
140	00:46:56.000	2816.00	00:46:58.000	2818.00	00:46:58.000	2818.00	detection
141	00:47:02.000	2822.00	00:47:05.000	2825.00	00:47:05.000	2825.00	detection
142	00:47:29.000	2849.00	00:47:34.000	2854.00	00:47:34.000	2854.00	detection
143	00:47:39.000	2859.00	00:47:59.000	2879.00	00:47:59.000	2879.00	detection
144	00:48:00.000	2880.00	00:48:36.000	2916.00	00:48:36.000	2916.00	detection
145	00:48:42.000	2922.00	00:48:47.000	2927.00	00:48:47.000	2927.00	detection
146	00:48:56.000	2936.00	00:48:58.000	2938.00	00:48:58.000	2938.00	detection
147	00:49:02.000	2942.00	00:49:05.000	2945.00	00:49:05.000	2945.00	detection
148	00:49:29.000	2969.00	00:49:34.000	2974.00	00:49:34.000	2974.00	detection
149	00:49:39.000	2979.00	00:49:59.000	2999.00	00:49:59.000	2999.00	detection
150	00:50:00.000	3000.00	00:50:36.000	3036.00	00:50:36.000	3036.00	detection
151	00:50:42.000	3042.00	00:50:47.000	3047.00	00:50:47.000	3047.00	detection
152	00:50:56.000	3056.00	00:50:58.000	3058.00	00:50:58.000	3058.00	detection
153	00:51:02.000	3062.00	00:51:05.000	3065.00	00:51:05.000	3065.00	detection
154	00:51:29.000	3089.00	00:51:34.000	3094.00	00:51:34.000	3094.00	detection
155	00:51:39.000	3099.00	00:51:59.000	3119.00	00:51:59.000	3119.00	detection
156	00:52:00.000	3120.00	00:52:36.000	3156.00	00:52:36.000	3156.00	detection
157	00:52:42.000	3162.00	00:52:47.000	3167.00	00:52:47.000	3167.00	detection
158	00:52:56.000	3176.00	00:52:58.000	3178.00	00:52:58.000	3178.00	detection
159	00:53:02.000	3182.00	00:53:05.000	3185.00	00:53:05.000	3185.00	detection
160	00:53:29.000	3209.00	00:53:34.000	3214.00	00:53:34.000	3214.00	detection
161	00:53:39.000	3219.00	00:53:59.000	3239.00	00:53:59.000	3239.00	detection
162	00:54:00.000	3240.00	00:54:36.000	3276.00	00:54:36.000	3276.00	detection
163	00:54:42.000	3282.00	00:54:47.000	3287.00	00:54:47.000	3287.00	detection
164	00:54:56.000	3296.00	00:54:58.000	3298.00	00:54:58.000	3298.00	detection
165	00:55:02.000	3302.00	00:55:05.000	3305.00	00:55:05.000	3305.00	detection
166	00:55:29.000	3329.00	00:55:34.000	3334.00	00:55:34.000	3334.00	detection
167	00:55:39.000	3339.00	00:55:59.000	3359.00	00:55:59.000	3359.00	detection
168	00:56:00.000	3360.00	00:56:36.000	3396.00	00:56:36.000	3396.00	detection
169	00:56:42.000	3402.00	00:56:47.000	3407.00	00:56:47.000	3407.00	detection
170	00:56:56.000	3416.00	00:56:58.000	3418.00	00:56:58.000	3418.00	detection
171	00:57:02.000	3422.00	00:57:05.000	3425.00	00:57:05.000	3425.00	detection
172	00:57:29.000	3449.00	00:57:34.000	3454.00	00:57:34.000	3454.00	detection
173	00:57:39.000	3459.00	00:57:59.000	3479.00	00:57:59.000	3479.00	detection
174	00:58:00.000	3480.00	00:58:36.000	3516.00	00:58:36.000	3516.00	detection
175	00:58:42.000	3522.00	00:58:47.000	3527.00	00:58:47.000	3527.00	detection
176	00:58:56.000	3536.00	00:58:58.000	3538.00	00:58:58.000	3538.00	detection
177	00:59:02.000	3542.00	00:59:05.000	3545.00	00:59:05.000	3545.00	detection
178	00:59:29.000	3569.00	00:59:34.000	3574.00	00:59:34.000	3574.00	detection
179	00:59:39.000	3579.00	00:59:59.000	3599.00	00:59:59.000	3599.00	detection
180	01:00:00.000	3600.00	01:00:36.000	3636.00	01:00:36.000	3636.00	detection
181	01:00:42.000	3642.00	01:00:47.000	3647.00	01:00:47.000	3647.00	detection
182	01:00:56.000	3656.00	01:00:58.000	3658.00	01:00:58.000	3658.00	detection
183	01:01:02.000	3662.00	01:01:05.000	3665.00	01:01:05.000	3665.00	detection
184	01:01:29.000	3689.00	01:01:34.000	3694.00	01:01:34.000	3694.00	detection
185	01:01:39.000	3699.00	01:01:59.000	3719.00	01:01:59.000	3719.00	detection
186	01:02:00.000	3720.00	01:02:36.000	3756.00	01:02:36.000	3756.00	detection
187	01:02:42.000	3762.00	01:02:47.000	3767.00	01:02:47.000	3767.00	detection
188	01:02:56.000	3776.00	01:02:58.000	3778.00	01:02:58.000	3778.00	detection
189	01:03:02.000	3782.00	01:03:05.000	3785.00	01:03:05.000	3785.00	detection
190	01:03:29.000	3809.00	01:03:34.000	3814.00	01:03:34.000	3814.00	detection
191	01:03:39.000	3819.00	01:03:59.000	3839.00	01:03:59.000	3839.00	detection
192	01:04:00.000	3840.00	01:04:36.000	3876.00	01:04:36.000	3876.00	detection
193	01:04:42.000	3882.00	01:04:47.000	3887.00	01:04:47.000	3887.00	detection
194	01:04:56.000	3896.00	01:04:58.000	3898.00	01:04:58.000	3898.00	detection
195	01:05:02.000	3902.00	01:05:05.000	3905.00	01:05:05.000	3905.00	detection
196	01:05:29.000	3929.00	01:05:34.000	3934.00	01:05:34.000	3934.00	detection
197	01:05:39.000	3939.00	01:05:59.000	3959.00	01:05:59.000	3959.00	detection
198	01:06:00.000	3960.00	01:06:36.000	3996.00	01:06:36.000	3996.00	detection
199	01:06:42.000	4002.00	01:06:47.000	4007.00	01:06:47.000	4007.00	detection
200	01:06:56.000	4016.00	01:06:58.000	4018.00	01:06:58.000	4018.00	detection
201	01:07:02.000	4022.00	01:07:05.000	4025.00	01:07:05.000	4025.00	detection
202	01:07:29.000	4049.00	01:07:34.000	4054.00	01:07:34.000	4054.00	detection
203	01:07:39.000	4059.00	01:07:59.000	4079.00	01:07:59.000	4079.00	detection
204	01:08:00.000	4080.00	01:08:36.000	4116.00	01:08:36.000	4116.00	detection
205	01:08:42.000	4122.00	01:08:47.000	4127.00	01:08:47.000	4127.00	detection
206	01:08:56.000	4136.00	01:08:58.000	4138.00	01:08:58.000	4138.00	detection
207	01:09:02.000	4142.00	01:09:05.000	4145.00	01:09:05.000	4145.00	detection
208	01:09:29.000	4169.00	01:09:34.000	4174.00	01:09:34.000	4174.00	detection
209	01:09:39.000	4179.00	01:09:59.000	4199.00	01:09:59.000	4199.00	detection
210	01:10:00.000	4200.00	01:10:36.000	4236.00	01:10:36.000	4236.00	detection
211	01:10:42.000	4242.00	01:10:47.000	4247.00	01:10:47.000	4247.00	detection
212	01:10:56.000	4256.00	01:10:58.000	4258.00	01:10:58.000	4258.00	detection
213	01:11:02.000	4262.00	01:11:05.000	4265.00	01:11:05.000	4265.00	detection
214	01:11:29.000	4289.00	01:11:34.000	4294.00	01:11:34.000	4294.00	detection
215	01:11:39.000	4299.00	01:11:59.000	4319.00	01:11:59.000	4319.00	detection
216	01:12:00.000	4320.00	01:12:36.000	4356.00	01:12:36.000	4356.00	detection
217	01:12:42.000	4362.00	01:12:47.000	4367.00	01:12:47.000	4367.00	detection
218	01:12:56.000	4376.00	01:12:58.000	4378.00	01:12:58.000	4378.00	detection
219	01:13:02.000	4382.00	01:13:05.000	4385.00	01:13:05.000	4385.00	detection
220	01:13:29.000	4409.00	01:13:34.000	4414.00	01:13:34.000	4414.00	detection
221	01:13:39.000	4419.00	01:13:59.000	4439.00	01:13:59.000	4439.00	detection
222	01:14:00.000	4440.00	01:14:36.000	4476.00	01:14:36.000	4476.00	detection
223	01:14:42.000	4482.00	01:14:47.000	4487.00	01:14:47.000	4487.00	detection
224	01:14:56.000	4496.00	01:14:58.000	4498.00	01:14:58.000	4498.00	detection
225	01:15:02.000	4502.00	01:15:05.000	4505.00	01:15:05.000	4505.00	detection
226	01:15:29.000	4529.00	01:15:34.000	4534.00	01:15:34.000	4534.00	detection
227	01:15:39.000	4539.00	01:15:59.000	4559.00	01:15:59.000	4559.00	detection
228	01:16:00.000	4560.00	01:16:36.000	4596.00	01:16:36.000	4596.00	detection
229	01:16:42.000	4602.00	01:16:47.000	4607.00	01:16:47.000	4607.00	detection
230	01:16:56.000	4616.00	01:16:58.000	4618.00	01:16:58.000	4618.00	detection
231	01:17:02.000	4622.00	01:17:05.000	4625.00	01:17:05.000	4625.00	detection
232	01:17:29.000	4649.00	01:17:34.000	4654.00	01:17:34.000	4654.00	detection
233	01:17:39.000	4659.00	01:17:59.000	4679.00	01:17:59.000	4679.00	detection
234	01:18:00.000	4680.00	01:18:36.000	4716.00	01:18:36.000	4716.00	detection
235	01:18:42.000	4722.00	01:18:47.000	4727.00	01:18:47.000	4727.00	detection
236	01:18:56.000	4736.00	01:18:58.000	4738.00	01:18:58.000	4738.00	detection
237	01:19:02.000	4742.00	01:19:05.000	4745.00	01:19:05.000	4745.00	detection
238	01:19:29.000	4769.00	01:19:34.000	4774.00	01:19:34.000	4774.00	detection
239	01:19:39.000	4779.00	01:19:59.000	4799.00	01:19:59.000	4799.00	detection
240	01:20:00.000	4800.00	01:20:36.000	4836.00	01:20:36.000	4836.00	detection
241	01:20:42.000	4842.00	01:20:47.000	4847.00	01:20:47.000	4847.00	detection
242	01:20:56.000	4856.00	01:20:58.000	4858.00	01:20:58.000	4858.00	detection
243	01:21:02.000	4862.00	01:21:05.000	4865.00	01:21:05.000	4865.00	detection
244	01:21:29.000	4889.00	01:21:34.000	4894.00	01:21:34.000	4894.00	detection
245	01:21:39.000	4899.00	01:21:59.000	4919.00	01:21:59.000	4919.00	detection
246	01:22:00.000	4920.00	01:22:36.000	4956.00	01:22:36.000	4956.00	detection
247	01:22:42.000	4962.00	01:22:47.000	4967.00	01:22:47.000	4967.00	detection
248	01:22:56.000	4976.00	01:22:58.000	4978.00	01:22:58.000	4978.00	detection
249	01:23:02.000	4982.00	01:23:05.000	4985.00	01:23:05.000	4985.00	detection
250	01:23:29.000	5009.00	01:23:34.000	5014.00	01:23:34.000	5014.00	detection
251	01:23:39.000	5019.00	01:23:59.000	5039.00	01:23:59.000	5039.00	detection
252	01:24:00.000	5040.00	01:24:36.000	5076.00	01:24:36.000	5076.00	detection
253	01:24:42.000	5082.00	01:24:47.000	5087.00	01:24:47.000	5087.00	detection
254	01:24:56.000	5096.00	01:24:58.000	5098.00	01:24:58.000	5098.00	detection
255	01:25:02.000	5102.00	01:25:05.000	5105.00	01:25:05.000	5105.00	detection
256	01:25:29.000	5129.00	01:25:34.000	5134.00	01:25:34.000	5134.00	detection
257	01:25:39.000	5139.00	01:25:59.000	5159.00	01:25:59.000	5159.00	detection
258	01:26:00.000	5160.00	01:26:36.000	5196.00	01:26:36.000	5196.00	detection
259	01:26:42.000	5202.00	01:26:47.000	5207.00	01:26:47.000	5207.00	detection
260	01:26:56.000	5216.00	01:26:58.000	5218.00	01:26:58.000	5218.00	detection
261	01:27:02.000	5222.00	01:27:05.000	5225.00	01:27:05.000	5225.00	detection
262	01:27:29.000	5249.00	01:27:34.000	5254.00	01:27:34.000	5254.00	detection
263	01:27:39.000	5259.00	01:27:59.000	5279.00	01:27:59.000	5279.00	detection
264	01:28:00.000	5280.00	01:28:36.000	5316.00	01:28:36.000	5316.00	detection
265	01:28:42.000	5322.00	01:28:47.000	5327.00	01:28:47.000	5327.00	detection
266	01:28:56.000	5336.00	01:28:58.000	5338.00	01:28:58.000	5338.00	detection
267	01:29:02.000	5342.00	01:29:05.000	5345.00	01:29:05.000	5345.00	detection
268	01:29:29.000	5369.00	01:29:34.000	5374.00	01:29:34.000	5374.00	detection
269	01:29:39.000	5379.00	01:29:59.000	5399.00	01:29:59.000	5399.00	detection
270	01:30:00.000	5400.00	01:30:36.000	5436.00	01:30:36.000	5436.00	detection
271	01:30:42.000	5442.00	01:30:47.000	5447.00	01:30:47.000	5447.00	detection
272	01:30:56.000	5456.00	01:30:58.000	5458.00	01:30:58.000	5458.00	detection
273	01:31:02.000	5462.00	01:31:05.000	5465.00	01:31:05.000	5465.00	detection
274	01:31:29.000	5489.00	01:31:34.000	5494.00	01:31:34.000	5494.00	detection
275	01:31:39.000	5499.00	01:31:59.000	5519.00	01:31:59.000	5519.00	detection
276	01:32:00.000	5520.00	01:32:36.000	5556.00	01:32:36.000	5556.00	detection
277	01:32:42.000	5562.00	01:32:47.000	5567.00	01:32:47.000	5567.00	detection
278	01:32:56.000	5576.00	01:32:58.000	5578.00	01:32:58.000	5578.00	detection
279	01:33:02.000	5582.00	01:33:05.000	5585.00	01:33:05.000	5585.00	detection
280	01:33:29.000	5609.00	01:33:34.000	5614.00	01:33:34.000	5614.00	detection
281	01:33:39.000	5619.00	01:33:59.000	5639.00	01:33:59.000	5639.00	detection
282	01:34:00.000	5640.00	01:34:36.000	5676.00	01:34:36.000	5676.00	detection
283	01:34:42.000	5682.00	01:34:47.000	5687.00	01:34:47.000	5687.00	detection
284	01:34:56.000	5696.00	01:34:58.000	5698.00	01:34:58.000	5698.00	detection
285	01:35:02.000	5702.00	01:35:05.000	5705.00	01:35:05.000	5705.00	detection
286	01:35:29.000	5729.00	01:35:34.000	5734.00	01:35:34.000	5734.00	detection
287	01:35:39.000	5739.00	01:35:59.000	5759.00	01:35:59.000	5759.00	detection
288	01:36:00.000	5760.00	01:36:36.000	5796.00	01:36:36.000	5796.00	detection
289	01:36:42.000	5802.00	01:36:47.000	5807.00	01:36:47.000	5807.00	detection
290	01:36:56.000	5816.00	01:36:58.000	5818.00	01:36:58.000	5818.00	detection
291	01:37:02.000	5822.00	01:37:05.000	5825.00	01:37:05.000	5825.00	detection
292	01:37:29.000	5849.00	01:37:34.000	5854.00	01:37:34.000	5854.00	detection
293	01:37:39.000	5859.00	01:37:59.000	5879.00	01:37:59.000	5879.00	detection
294	01:38:00.000	5880.00	01:38:36.000	5916.00	01:38:36.000	5916.00	detection
295	01:38:42.000	5922.00	01:38:47.000	5927.00	01:38:47.000	5927.00	detection
296	01:38:56.000	5936.00	01:38:58.000	5938.00	01:38:58.000	5938.00	detection
297	01:39:02.000	5942.00	01:39:05.000	5945.00	01:39:05.000	5945.00	detection
298	01:39:29.000	5969.00	01:39:34.000	5974.00	01:39:34.000	5974.00	detection
299	01:39:39.000	5979.00	01:39:59.000	5999.00	01:39:59.000	5999.00	detection
300	01:40:00.000	6000.00	01:40:36.000	6036.00	01:40:36.000	6036.00	detection
301	01:40:42.000	6042.00	01:40:47.000	6047.00	01:40:47.000	6047.00	detection
302	01:40:56.000	6056.00	01:40:58.000	6058.00	01:40:58.000	6058.00	detection
303	01:41:02.000	6062.00	01:41:05.000	6065.00	01:41:05.000	6065.00	detection
304	01:41:29.000	6089.00	01:41:34.000	6094.00	01:41:34.000	6094.00	detection
305	01:41:39.000	6099.00	01:41:59.000	6119.00	01:41:59.000	6119.00	detection
306	01:42:00.000	6120.00	01:42:36.000	6156.00	01:42:36.000	6156.00	detection
307	01:42:42.000	6162.00	01:42:47.000	6167.00	01:42:47.000	6167.00	detection
308	01:42:56.000	6176.00	01:42:58.000	6178.00	01:42:58.000	6178.00	detection
309	01:43:02.000	6182.00	01:43:05.000	6185.00	01:43:05.000	6185.00	detection
310	01:43:29.000	6209.00	01:43:34.000	6214.00	01:43:34.000	6214.00	detection
311	01:43:39.000	6219.00	01:43:59.000	6239.00	01:43:59.000	6239.00	detection
312	01:44:00.000	6240.00	01:44:36.000	6276.00	01:44:36.000	6276.00	detection
313	01:44:42.000	6282.00	01:44:47.000	6287.00	01:44:47.000	6287.00	detection
314	01:44:56.000	6296.00	01:44:58.000	6298.00	01:44:58.000	6298.00	detection
315	01:45:02.000	6302.00	01:45:05.000	6305.00	01:45:05.000	6305.00	detection
316	01:45:29.000	6329.00	01:45:34.000	6334.00	01:45:34.000	6334.00	detection
