	Begin Time - hh:mm:ss.ms	Begin Time - ss.msec	End Time - hh:mm:ss.ms	End Time - ss.msec	Duration - hh:mm:ss.ms	Duration - ss.msec	detection/no-detection
99	00:00:31.000	31.00	00:00:33.000	33.00	00:00:33.000	33.00	detection
100	00:00:59.000	59.00	00:01:01.000	61.00	00:01:01.000	61.00	detection
101	00:01:03.000	63.00	00:01:21.000	81.00	00:01:21.000	81.00	detection
102	00:01:23.000	83.00	00:00:03.000	3.00	00:00:03.000	3.00	detection
103	00:00:08.000	8.00	00:00:33.000	33.00	00:00:33.000	33.00	detection
104	00:00:38.000	38.00	00:00:43.000	43.00	00:00:43.000	43.00	detection
105	00:00:47.000	47.00	00:00:51.000	51.00	00:00:51.000	51.00	detection
106	00:00:54.000	54.00	00:00:58.000	58.00	00:00:58.000	58.00	detection
107	00:01:01.000	61.00	00:01:08.000	68.00	00:01:08.000	68.00	detection
108	00:01:14.000	74.00	00:01:16.000	76.00	00:01:16.000	76.00	detection
109	00:01:22.000	82.00	00:00:32.000	32.00	00:00:32.000	32.00	detection
110	00:00:35.000	35.00	00:00:37.000	37.00	00:00:37.000	37.00	detection
111	00:00:41.000	41.00	00:00:46.000	46.00	00:00:46.000	46.00	detection
112	00:00:53.000	53.00	00:00:56.000	56.00	00:00:56.000	56.00	detection
113	00:01:02.000	62.00	00:01:06.000	66.00	00:01:06.000	66.00	detection
114	00:01:11.000	71.00	00:01:27.000	87.00	00:01:27.000	87.00	detection
115	00:01:29.000	89.00	00:01:36.000	96.00	00:01:36.000	96.00	detection
116	00:01:39.000	99.00	00:01:47.000	107.00	00:01:47.000	107.00	detection
117	00:01:53.000	113.00	00:00:22.000	22.00	00:00:22.000	22.00	detection
118	00:00:25.000	25.00	00:00:31.000	31.00	00:00:31.000	31.00	detection
119	00:00:34.000	34.00	00:00:36.000	36.00	00:00:36.000	36.00	detection
120	00:00:38.000	38.00	00:00:46.000	46.00	00:00:46.000	46.00	detection
121	00:00:50.000	50.00	00:00:57.000	57.00	00:00:57.000	57.00	detection
122	00:01:09.000	69.00	00:01:35.000	95.00	00:01:35.000	95.00	detection
123	00:01:38.000	98.00	00:01:40.000	100.00	00:01:40.000	100.00	detection
124	00:01:43.000	103.00	00:01:45.000	105.00	00:01:45.000	105.00	detection
125	00:01:47.000	107.00	00:00:22.000	22.00	00:00:22.000	22.00	detection
126	00:00:27.000	27.00	00:00:54.000	54.00	00:00:54.000	54.00	detection
127	00:00:58.000	58.00	00:01:02.000	62.00	00:01:02.000	62.00	detection
128	00:01:07.000	67.00	00:01:32.000	92.00	00:01:32.000	92.00	detection
129	00:01:34.000	94.00	00:00:10.000	10.00	00:00:10.000	10.00	detection
130	00:00:13.000	13.00	00:00:19.000	19.00	00:00:19.000	19.00	detection
131	00:00:21.000	21.00	00:01:12.000	72.00	00:01:12.000	72.00	detection
132	00:01:18.000	78.00	00:01:29.000	89.00	00:01:29.000	89.00	detection
133	00:01:32.000	92.00	00:01:36.000	96.00	00:01:36.000	96.00	detection
134	00:01:41.000	101.00	00:01:54.000	114.00	00:01:54.000	114.00	detection
135	00:01:57.000	117.00	00:00:13.000	13.00	00:00:13.000	13.00	detection
136	00:00:16.000	16.00	00:00:18.000	18.00	00:00:18.000	18.00	detection
137	00:00:21.000	21.00	00:01:04.000	64.00	00:01:04.000	64.00	detection
138	00:01:07.000	67.00	00:01:15.000	75.00	00:01:15.000	75.00	detection
139	00:01:17.000	77.00	00:01:21.000	81.00	00:01:21.000	81.00	detection
140	00:01:24.000	84.00	00:01:28.000	88.00	00:01:28.000	88.00	detection
141	00:01:43.000	103.00	00:00:18.000	18.00	00:00:18.000	18.00	detection
142	00:00:20.000	20.00	00:00:23.000	23.00	00:00:23.000	23.00	detection
143	00:00:25.000	25.00	00:00:30.000	30.00	00:00:30.000	30.00	detection
144	00:00:33.000	33.00	00:00:35.000	35.00	00:00:35.000	35.00	detection
145	00:00:37.000	37.00	00:00:25.000	25.00	00:00:25.000	25.00	detection
146	00:00:28.000	28.00	00:00:42.000	42.00	00:00:42.000	42.00	detection
147	00:00:44.000	44.00	00:00:48.000	48.00	00:00:48.000	48.00	detection
148	00:00:51.000	51.00	00:00:53.000	53.00	00:00:53.000	53.00	detection
149	00:00:55.000	55.00	00:00:57.000	57.00	00:00:57.000	57.00	detection
150	00:01:01.000	61.00	00:01:14.000	74.00	00:01:14.000	74.00	detection
151	00:01:16.000	76.00	00:01:44.000	104.00	00:01:44.000	104.00	detection
152	00:01:46.000	106.00	00:00:04.000	4.00	00:00:04.000	4.00	detection
153	00:00:06.000	6.00	00:00:10.000	10.00	00:00:10.000	10.00	detection
154	00:00:14.000	14.00	00:00:19.000	19.00	00:00:19.000	19.00	detection
155	00:00:21.000	21.00	00:00:29.000	29.00	00:00:29.000	29.00	detection
156	00:00:31.000	31.00	00:00:33.000	33.00	00:00:33.000	33.00	detection
157	00:00:36.000	36.00	00:00:46.000	46.00	00:00:46.000	46.00	detection
158	00:00:48.000	48.00	00:00:53.000	53.00	00:00:53.000	53.00	detection
159	00:00:55.000	55.00	00:01:06.000	66.00	00:01:06.000	66.00	detection
160	00:01:10.000	70.00	00:00:06.000	6.00	00:00:06.000	6.00	detection
161	00:00:10.000	10.00	00:00:51.000	51.00	00:00:51.000	51.00	detection
162	00:00:56.000	56.00	00:01:24.000	84.00	00:01:24.000	84.00	detection
163	00:01:29.000	89.00	00:01:46.000	106.00	00:01:46.000	106.00	detection
164	00:01:48.000	108.00	00:00:21.000	21.00	00:00:21.000	21.00	detection
165	00:00:23.000	23.00	00:00:31.000	31.00	00:00:31.000	31.00	detection
166	00:00:34.000	34.00	00:00:39.000	39.00	00:00:39.000	39.00	detection
167	00:00:43.000	43.00	00:00:45.000	45.00	00:00:45.000	45.00	detection
168	00:00:47.000	47.00	00:01:10.000	70.00	00:01:10.000	70.00	detection
169	00:01:27.000	87.00	00:01:30.000	90.00	00:01:30.000	90.00	detection
170	00:01:37.000	97.00	00:01:42.000	102.00	00:01:42.000	102.00	detection
171	00:01:46.000	106.00	00:01:48.000	108.00	00:01:48.000	108.00	detection
172	00:01:50.000	110.00	00:00:52.000	52.00	00:00:52.000	52.00	detection
173	00:00:56.000	56.00	00:01:18.000	78.00	00:01:18.000	78.00	detection
174	00:01:20.000	80.00	00:01:25.000	85.00	00:01:25.000	85.00	detection
175	00:01:27.000	87.00	00:00:07.000	7.00	00:00:07.000	7.00	detection
176	00:00:09.000	9.00	00:00:51.000	51.00	00:00:51.000	51.00	detection
177	00:00:53.000	53.00	00:01:36.000	96.00	00:01:36.000	96.00	detection
178	00:01:38.000	98.00	00:01:40.000	100.00	00:01:40.000	100.00	detection
179	00:01:42.000	102.00	00:00:17.000	17.00	00:00:17.000	17.00	detection
180	00:00:19.000	19.00	00:00:40.000	40.00	00:00:40.000	40.00	detection
181	00:00:43.000	43.00	00:00:45.000	45.00	00:00:45.000	45.00	detection
182	00:00:47.000	47.00	00:01:23.000	83.00	00:01:23.000	83.00	detection
183	00:01:28.000	88.00	00:00:20.000	20.00	00:00:20.000	20.00	detection
184	00:00:22.000	22.00	00:00:38.000	38.00	00:00:38.000	38.00	detection
185	00:00:40.000	40.00	00:01:12.000	72.00	00:01:12.000	72.00	detection
186	00:01:16.000	76.00	00:00:31.000	31.00	00:00:31.000	31.00	detection
187	00:00:34.000	34.00	00:01:16.000	76.00	00:01:16.000	76.00	detection
188	00:01:19.000	79.00	00:01:42.000	102.00	00:01:42.000	102.00	detection
189	00:01:44.000	104.00	00:00:24.000	24.00	00:00:24.000	24.00	detection
190	00:00:29.000	29.00	00:01:46.000	106.00	00:01:46.000	106.00	detection
191	00:01:48.000	108.00	00:00:12.000	12.00	00:00:12.000	12.00	detection
192	00:00:15.000	15.00	00:00:17.000	17.00	00:00:17.000	17.00	detection
193	00:00:19.000	19.00	00:00:21.000	21.00	00:00:21.000	21.00	detection
194	00:00:23.000	23.00	00:00:27.000	27.00	00:00:27.000	27.00	detection
195	00:00:32.000	32.00	00:00:37.000	37.00	00:00:37.000	37.00	detection
196	00:00:39.000	39.00	00:01:15.000	75.00	00:01:15.000	75.00	detection
197	00:01:17.000	77.00	00:01:44.000	104.00	00:01:44.000	104.00	detection
198	00:01:50.000	110.00	00:00:55.000	55.00	00:00:55.000	55.00	detection
199	00:01:04.000	64.00	00:01:09.000	69.00	00:01:09.000	69.00	detection
200	00:01:11.000	71.00	00:01:13.000	73.00	00:01:13.000	73.00	detection
201	00:01:15.000	75.00	00:01:17.000	77.00	00:01:17.000	77.00	detection
202	00:01:19.000	79.00	00:01:40.000	100.00	00:01:40.000	100.00	detection
203	00:01:42.000	102.00	00:01:48.000	108.00	00:01:48.000	108.00	detection
204	00:01:52.000	112.00	00:00:29.000	29.00	00:00:29.000	29.00	detection
205	00:00:37.000	37.00	00:00:41.000	41.00	00:00:41.000	41.00	detection
206	00:00:43.000	43.00	00:00:47.000	47.00	00:00:47.000	47.00	detection
207	00:00:49.000	49.00	00:00:55.000	55.00	00:00:55.000	55.00	detection
208	00:00:58.000	58.00	00:01:02.000	62.00	00:01:02.000	62.00	detection
209	00:01:05.000	65.00	00:01:09.000	69.00	00:01:09.000	69.00	detection
210	00:01:16.000	76.00	00:01:24.000	84.00	00:01:24.000	84.00	detection
211	00:01:30.000	90.00	00:01:34.000	94.00	00:01:34.000	94.00	detection
212	00:01:36.000	96.00	00:00:24.000	24.00	00:00:24.000	24.00	detection
213	00:00:29.000	29.00	00:00:33.000	33.00	00:00:33.000	33.00	detection
214	00:00:49.000	49.00	00:00:51.000	51.00	00:00:51.000	51.00	detection
215	00:00:53.000	53.00	00:00:56.000	56.00	00:00:56.000	56.00	detection
216	00:01:00.000	60.00	00:01:18.000	78.00	00:01:18.000	78.00	detection
217	00:01:24.000	84.00	00:01:41.000	101.00	00:01:41.000	101.00	detection
218	00:01:46.000	106.00	00:00:06.000	6.00	00:00:06.000	6.00	detection
219	00:00:21.000	21.00	00:00:26.000	26.00	00:00:26.000	26.00	detection
220	00:00:31.000	31.00	00:00:35.000	35.00	00:00:35.000	35.00	detection
221	00:00:45.000	45.00	00:01:01.000	61.00	00:01:01.000	61.00	detection
222	00:01:05.000	65.00	00:00:03.000	3.00	00:00:03.000	3.00	detection
223	00:00:05.000	5.00	00:00:07.000	7.00	00:00:07.000	7.00	detection
224	00:00:22.000	22.00	00:00:34.000	34.00	00:00:34.000	34.00	detection
225	00:00:38.000	38.00	00:00:44.000	44.00	00:00:44.000	44.00	detection
226	00:00:49.000	49.00	00:00:51.000	51.00	00:00:51.000	51.00	detection
227	00:00:53.000	53.00	00:00:55.000	55.00	00:00:55.000	55.00	detection
228	00:00:59.000	59.00	00:01:01.000	61.00	00:01:01.000	61.00	detection
229	00:01:05.000	65.00	00:01:22.000	82.00	00:01:22.000	82.00	detection
230	00:01:24.000	84.00	00:01:30.000	90.00	00:01:30.000	90.00	detection
231	00:01:40.000	100.00	00:01:44.000	104.00	00:01:44.000	104.00	detection
232	00:01:47.000	107.00	00:00:42.000	42.00	00:00:42.000	42.00	detection
233	00:00:47.000	47.00	00:01:05.000	65.00	00:01:05.000	65.00	detection
234	00:01:07.000	67.00	00:01:20.000	80.00	00:01:20.000	80.00	detection
235	00:01:24.000	84.00	00:01:26.000	86.00	00:01:26.000	86.00	detection
236	00:01:29.000	89.00	00:01:52.000	112.00	00:01:52.000	112.00	detection
237	00:01:54.000	114.00	00:00:01.000	1.00	00:00:01.000	1.00	detection
238	00:00:04.000	4.00	00:00:15.000	15.00	00:00:15.000	15.00	detection
239	00:00:20.000	20.00	00:00:46.000	46.00	00:00:46.000	46.00	detection
240	00:00:50.000	50.00	00:00:29.000	29.00	00:00:29.000	29.00	detection
241	00:00:31.000	31.00	00:00:42.000	42.00	00:00:42.000	42.00	detection
242	00:00:49.000	49.00	00:00:52.000	52.00	00:00:52.000	52.00	detection
243	00:00:56.000	56.00	00:01:23.000	83.00	00:01:23.000	83.00	detection
244	00:01:26.000	86.00	00:01:44.000	104.00	00:01:44.000	104.00	detection
245	00:01:46.000	106.00	00:00:31.000	31.00	00:00:31.000	31.00	detection
246	00:00:35.000	35.00	00:01:47.000	107.00	00:01:47.000	107.00	detection
247	00:01:50.000	110.00	00:01:10.000	70.00	00:01:10.000	70.00	detection
248	00:01:13.000	73.00	00:01:28.000	88.00	00:01:28.000	88.00	detection
249	00:01:37.000	97.00	00:01:44.000	104.00	00:01:44.000	104.00	detection
250	00:01:46.000	106.00	00:00:26.000	26.00	00:00:26.000	26.00	detection
251	00:00:31.000	31.00	00:00:36.000	36.00	00:00:36.000	36.00	detection
252	00:00:40.000	40.00	00:01:12.000	72.00	00:01:12.000	72.00	detection
253	00:01:14.000	74.00	00:01:16.000	76.00	00:01:16.000	76.00	detection
254	00:01:23.000	83.00	00:01:27.000	87.00	00:01:27.000	87.00	detection
255	00:01:35.000	95.00	00:01:03.000	63.00	00:01:03.000	63.00	detection
256	00:01:05.000	65.00	00:01:12.000	72.00	00:01:12.000	72.00	detection
257	00:01:14.000	74.00	00:01:18.000	78.00	00:01:18.000	78.00	detection
258	00:01:20.000	80.00	00:00:56.000	56.00	00:00:56.000	56.00	detection
259	00:00:59.000	59.00	00:01:05.000	65.00	00:01:05.000	65.00	detection
260	00:01:08.000	68.00	00:01:37.000	97.00	00:01:37.000	97.00	detection
261	00:01:45.000	105.00	00:01:47.000	107.00	00:01:47.000	107.00	detection
262	00:01:54.000	114.00	00:00:20.000	20.00	00:00:20.000	20.00	detection
263	00:00:39.000	39.00	00:01:04.000	64.00	00:01:04.000	64.00	detection
264	00:01:10.000	70.00	00:01:40.000	100.00	00:01:40.000	100.00	detection
265	00:01:47.000	107.00	00:01:49.000	109.00	00:01:49.000	109.00	detection
266	00:01:57.000	117.00	00:00:10.000	10.00	00:00:10.000	10.00	detection
267	00:00:12.000	12.00	00:00:19.000	19.00	00:00:19.000	19.00	detection
268	00:00:22.000	22.00	00:00:27.000	27.00	00:00:27.000	27.00	detection
269	00:00:32.000	32.00	00:00:34.000	34.00	00:00:34.000	34.00	detection
270	00:00:48.000	48.00	00:00:51.000	51.00	00:00:51.000	51.00	detection
271	00:00:53.000	53.00	00:00:55.000	55.00	00:00:55.000	55.00	detection
272	00:00:59.000	59.00	00:01:07.000	67.00	00:01:07.000	67.00	detection
273	00:01:10.000	70.00	00:01:24.000	84.00	00:01:24.000	84.00	detection
274	00:01:29.000	89.00	00:01:41.000	101.00	00:01:41.000	101.00	detection
275	00:01:46.000	106.00	00:01:49.000	109.00	00:01:49.000	109.00	detection
276	00:01:51.000	111.00	00:00:18.000	18.00	00:00:18.000	18.00	detection
277	00:00:21.000	21.00	00:01:43.000	103.00	00:01:43.000	103.00	detection
278	00:01:45.000	105.00	00:00:02.000	2.00	00:00:02.000	2.00	detection
279	00:00:04.000	4.00	00:00:06.000	6.00	00:00:06.000	6.00	detection
280	00:00:09.000	9.00	00:00:19.000	19.00	00:00:19.000	19.00	detection
281	00:00:21.000	21.00	00:00:23.000	23.00	00:00:23.000	23.00	detection
282	00:00:27.000	27.00	00:00:34.000	34.00	00:00:34.000	34.00	detection
283	00:00:36.000	36.00	00:00:38.000	38.00	00:00:38.000	38.00	detection
284	00:00:41.000	41.00	00:01:04.000	64.00	00:01:04.000	64.00	detection
285	00:01:06.000	66.00	00:00:32.000	32.00	00:00:32.000	32.00	detection
286	00:00:35.000	35.00	00:00:45.000	45.00	00:00:45.000	45.00	detection
287	00:00:49.000	49.00	00:01:06.000	66.00	00:01:06.000	66.00	detection
288	00:01:08.000	68.00	00:01:45.000	105.00	00:01:45.000	105.00	detection
289	00:01:48.000	108.00	00:01:50.000	110.00	00:01:50.000	110.00	detection
290	00:01:58.000	118.00	00:00:09.000	9.00	00:00:09.000	9.00	detection
291	00:00:12.000	12.00	00:00:17.000	17.00	00:00:17.000	17.00	detection
292	00:00:19.000	19.00	00:00:27.000	27.00	00:00:27.000	27.00	detection
293	00:00:33.000	33.00	00:00:35.000	35.00	00:00:35.000	35.00	detection
294	00:00:38.000	38.00	00:00:43.000	43.00	00:00:43.000	43.00	detection
295	00:00:55.000	55.00	00:00:58.000	58.00	00:00:58.000	58.00	detection
296	00:01:03.000	63.00	00:01:07.000	67.00	00:01:07.000	67.00	detection
297	00:01:09.000	69.00	00:01:14.000	74.00	00:01:14.000	74.00	detection
298	00:01:30.000	90.00	00:01:33.000	93.00	00:01:33.000	93.00	detection
299	00:01:36.000	96.00	00:01:42.000	102.00	00:01:42.000	102.00	detection
300	00:01:47.000	107.00	00:01:55.000	115.00	00:01:55.000	115.00	detection
301	00:01:57.000	117.00	00:00:24.000	24.00	00:00:24.000	24.00	detection
302	00:00:27.000	27.00	00:00:29.000	29.00	00:00:29.000	29.00	detection
303	00:00:33.000	33.00	00:00:41.000	41.00	00:00:41.000	41.00	detection
304	00:00:43.000	43.00	00:01:28.000	88.00	00:01:28.000	88.00	detection
305	00:01:32.000	92.00	00:01:41.000	101.00	00:01:41.000	101.00	detection
306	00:01:46.000	106.00	00:00:14.000	14.00	00:00:14.000	14.00	detection
307	00:00:16.000	16.00	00:00:18.000	18.00	00:00:18.000	18.00	detection
308	00:00:22.000	22.00	00:01:12.000	72.00	00:01:12.000	72.00	detection
309	00:01:19.000	79.00	00:00:03.000	3.00	00:00:03.000	3.00	detection
310	00:00:05.000	5.00	00:00:28.000	28.00	00:00:28.000	28.00	detection
311	00:00:30.000	30.00	00:00:37.000	37.00	00:00:37.000	37.00	detection
312	00:00:41.000	41.00	00:00:51.000	51.00	00:00:51.000	51.00	detection
313	00:00:56.000	56.00	00:01:10.000	70.00	00:01:10.000	70.00	detection
314	00:01:13.000	73.00	00:01:45.000	105.00	00:01:45.000	105.00	detection
315	00:01:47.000	107.00	00:00:12.000	12.00	00:00:12.000	12.00	detection
316	00:00:14.000	14.00	00:00:19.000	19.00	00:00:19.000	19.00	detection
317	00:00:21.000	21.00	00:00:24.000	24.00	00:00:24.000	24.00	detection
318	00:00:26.000	26.00	00:00:32.000	32.00	00:00:32.000	32.00	detection
319	00:00:35.000	35.00	00:00:37.000	37.00	00:00:37.000	37.00	detection
320	00:00:41.000	41.00	00:00:43.000	43.00	00:00:43.000	43.00	detection
321	00:00:57.000	57.00	00:01:07.000	67.00	00:01:07.000	67.00	detection
322	00:01:09.000	69.00	00:01:14.000	74.00	00:01:14.000	74.00	detection
323	00:01:18.000	78.00	00:01:35.000	95.00	00:01:35.000	95.00	detection
324	00:01:38.000	98.00	00:00:53.000	53.00	00:00:53.000	53.00	detection
325	00:01:18.000	78.00	00:01:20.000	80.00	00:01:20.000	80.00	detection
326	00:01:22.000	82.00	00:01:32.000	92.00	00:01:32.000	92.00	detection
327	00:01:34.000	94.00	00:00:03.000	3.00	00:00:03.000	3.00	detection
328	00:00:05.000	5.00	00:00:07.000	7.00	00:00:07.000	7.00	detection
329	00:00:11.000	11.00	00:00:19.000	19.00	00:00:19.000	19.00	detection
330	00:00:21.000	21.00	00:00:23.000	23.00	00:00:23.000	23.00	detection
331	00:00:26.000	26.00	00:00:29.000	29.00	00:00:29.000	29.00	detection
332	00:00:36.000	36.00	00:00:53.000	53.00	00:00:53.000	53.00	detection
333	00:00:58.000	58.00	00:01:45.000	105.00	00:01:45.000	105.00	detection
334	00:01:47.000	107.00	00:00:17.000	17.00	00:00:17.000	17.00	detection
335	00:00:34.000	34.00	00:00:54.000	54.00	00:00:54.000	54.00	detection
336	00:00:58.000	58.00	00:01:00.000	60.00	00:01:00.000	60.00	detection
